file,blank,ps1,ps2,multi,ice,badice,mos1,mos2,Y
fake_00367.pgm,0,0,1,0,0,0,0.558455,0.0,ps2
fake_00368.pgm,0,0,1,1,0,0,0.906092,0.605205,ps2+multi
fake_00369.pgm,0,0,1,0,1,0,0.605205,0.0,ps2+ice
fake_00370.pgm,0,0,1,0,1,0,0.605205,0.0,ps2+ice
fake_00371.pgm,0,1,1,1,0,0,0.7618010000000001,0.513354,ps1+ps2+multi
fake_00373.pgm,0,1,0,0,1,0,0.7207279999999999,0.0,ps1+ice
fake_00374.pgm,0,1,0,0,0,0,0.737504,0.0,ps1
fake_00375.pgm,0,1,0,0,0,0,0.9027209999999999,0.0,ps1
fake_00376.pgm,0,1,0,1,0,0,0.8690190000000001,0.567729,ps1+multi
fake_00377.pgm,0,0,1,0,0,0,0.910875,0.0,ps2
fake_00378.pgm,0,0,1,0,0,0,0.5792619999999999,0.0,ps2
fake_00379.pgm,0,0,1,1,0,0,0.574928,0.7394270000000001,ps2+multi
fake_00380.pgm,0,0,1,0,0,0,0.561902,0.0,ps2
fake_00381.pgm,0,0,1,0,1,0,0.5128689999999999,0.0,ps2+ice
fake_00382.pgm,0,1,1,1,1,0,0.7407520000000001,0.810919,ps1+ps2+multi+ice
fake_00384.pgm,0,0,1,1,0,0,0.717839,0.8544430000000001,ps2+multi
fake_00385.pgm,0,0,1,0,0,0,0.835617,0.0,ps2
fake_00387.pgm,0,0,1,0,1,0,0.766602,0.0,ps2+ice
fake_00388.pgm,0,0,1,1,1,0,0.8631040000000001,0.906201,ps2+multi+ice
fake_00389.pgm,0,0,1,0,0,0,0.552299,0.0,ps2
fake_00390.pgm,0,0,1,0,1,0,0.5336890000000001,0.0,ps2+ice
fake_00391.pgm,0,1,0,0,0,0,0.765736,0.0,ps1
fake_00392.pgm,0,1,0,0,0,0,0.5054649999999999,0.0,ps1
fake_00393.pgm,0,0,1,1,0,0,0.8751059999999999,0.543929,ps2+multi
fake_00394.pgm,0,1,0,0,0,0,0.9086489999999999,0.0,ps1
fake_00395.pgm,0,0,1,0,0,0,0.930313,0.0,ps2
fake_00396.pgm,0,1,1,1,0,0,0.885043,0.67782,ps1+ps2+multi
fake_00397.pgm,0,0,1,1,0,0,0.654334,0.678962,ps2+multi
fake_00398.pgm,0,1,0,0,0,0,0.730823,0.0,ps1
fake_00399.pgm,0,1,0,0,1,0,0.7987310000000001,0.0,ps1+ice
fake_00400.pgm,0,1,0,0,0,0,0.5547770000000001,0.0,ps1
fake_00401.pgm,0,1,0,0,0,0,0.608596,0.0,ps1
fake_00402.pgm,0,0,1,0,0,0,0.7114229999999999,0.0,ps2
fake_00403.pgm,0,0,1,0,0,0,0.7114229999999999,0.0,ps2
fake_00404.pgm,0,0,1,1,0,0,0.93489,0.536994,ps2+multi
fake_00405.pgm,0,1,0,0,0,0,0.8739790000000001,0.606771,ps1
fake_00406.pgm,0,0,1,0,0,0,0.600479,0.0,ps2
fake_00407.pgm,0,1,0,0,0,0,0.901084,0.0,ps1
fake_00408.pgm,0,1,0,0,1,0,0.6603439999999999,0.0,ps1+ice
fake_00409.pgm,0,1,1,1,0,0,0.746807,0.666768,ps1+ps2+multi
fake_00410.pgm,0,1,1,1,0,0,0.716422,0.882769,ps1+ps2+multi
fake_00411.pgm,0,1,0,0,0,0,0.640279,0.0,ps1
fake_00412.pgm,0,1,0,0,0,0,0.7792319999999999,0.0,ps1
fake_00413.pgm,0,1,0,0,0,0,0.658826,0.0,ps1
fake_00414.pgm,0,0,1,0,0,0,0.9472010000000001,0.0,ps2
fake_00415.pgm,0,0,1,0,0,0,0.712846,0.0,ps2
fake_00418.pgm,0,1,1,1,0,0,0.657968,0.693682,ps1+ps2+multi
fake_00419.pgm,0,1,1,1,0,0,0.7862359999999999,0.8894290000000001,ps1+ps2+multi
fake_00420.pgm,0,1,0,0,0,0,0.904135,0.0,ps1
fake_00421.pgm,0,1,0,0,0,0,0.5152939999999999,0.0,ps1
fake_00422.pgm,0,1,1,1,0,0,0.66879,0.535872,ps1+ps2+multi
fake_00423.pgm,0,0,1,0,0,0,0.831347,0.0,ps2
fake_00424.pgm,0,0,1,0,0,0,0.763191,0.0,ps2
fake_00425.pgm,0,0,1,1,0,0,0.5501119999999999,0.540062,ps2+multi
fake_00426.pgm,0,0,1,0,0,0,0.592317,0.0,ps2
fake_00427.pgm,0,0,1,0,0,0,0.8678879999999999,0.0,ps2
fake_00429.pgm,0,1,0,0,0,0,0.8411700000000001,0.713611,ps1
fake_00430.pgm,0,1,0,0,0,0,0.792396,0.0,ps1
fake_00431.pgm,0,0,1,0,0,0,0.599648,0.0,ps2
fake_00433.pgm,0,0,1,0,1,0,0.915438,0.0,ps2+ice
fake_00434.pgm,0,1,1,1,0,0,0.62163,0.81293,ps1+ps2+multi
fake_00435.pgm,0,1,1,1,0,0,0.740263,0.505996,ps1+ps2+multi
fake_00436.pgm,0,1,1,1,0,0,0.947117,0.9424790000000001,ps1+ps2+multi
fake_00437.pgm,0,1,1,1,0,0,0.8789809999999999,0.651655,ps1+ps2+multi
fake_00438.pgm,0,0,1,1,0,0,0.7617470000000001,0.5433319999999999,ps2+multi
fake_00439.pgm,0,1,0,0,0,0,0.8883059999999999,0.0,ps1
fake_00440.pgm,0,1,0,0,0,0,0.8883059999999999,0.0,ps1
fake_00442.pgm,0,1,0,0,0,0,0.9099700000000001,0.0,ps1
fake_00443.pgm,0,1,1,1,0,0,0.579046,0.5826020000000001,ps1+ps2+multi
fake_00444.pgm,0,1,0,0,0,0,0.5826020000000001,0.0,ps1
fake_00445.pgm,0,1,0,0,1,0,0.858173,0.0,ps1+ice
fake_00446.pgm,0,1,0,1,1,0,0.704263,0.536043,ps1+multi+ice
fake_00447.pgm,0,0,1,0,0,0,0.526939,0.0,ps2
fake_00449.pgm,0,1,0,1,0,0,0.639206,0.917293,ps1+multi
fake_00450.pgm,0,1,0,1,0,0,0.65178,0.690192,ps1+multi
fake_00451.pgm,0,1,0,0,0,0,0.890207,0.0,ps1
fake_00453.pgm,0,1,1,1,1,0,0.629071,0.636487,ps1+ps2+multi+ice
fake_00454.pgm,0,1,0,0,0,0,0.6989810000000001,0.0,ps1
fake_00455.pgm,0,1,1,1,0,0,0.646717,0.818824,ps1+ps2+multi
fake_00456.pgm,0,1,1,1,0,0,0.835083,0.9350799999999999,ps1+ps2+multi
fake_00457.pgm,0,0,1,0,0,0,0.800126,0.0,ps2
fake_00459.pgm,0,0,1,0,0,0,0.588615,0.0,ps2
fake_00460.pgm,1,0,0,0,0,0,0.0,0.0,blank
fake_00461.pgm,0,0,1,0,0,0,0.810394,0.0,ps2
fake_00462.pgm,0,0,1,0,0,0,0.5062949999999999,0.0,ps2
fake_00463.pgm,0,1,0,0,1,0,0.525659,0.0,ps1+ice
fake_00464.pgm,0,1,1,1,0,0,0.6710079999999999,0.791963,ps1+ps2+multi
fake_00465.pgm,0,1,1,1,0,0,0.770103,0.6438149999999999,ps1+ps2+multi
fake_00466.pgm,0,1,0,0,0,0,0.665808,0.0,ps1
fake_00467.pgm,0,1,0,0,0,0,0.647547,0.0,ps1
fake_00469.pgm,0,1,1,1,0,0,0.570763,0.9145700000000001,ps1+ps2+multi
fake_00470.pgm,0,1,1,1,0,0,0.927639,0.7879999999999999,ps1+ps2+multi
fake_00471.pgm,0,0,1,0,1,0,0.690937,0.0,ps2+ice
fake_00472.pgm,0,1,0,0,0,0,0.7114659999999999,0.0,ps1
fake_00473.pgm,0,1,0,0,0,0,0.7114659999999999,0.0,ps1
fake_00474.pgm,0,1,0,0,0,0,0.908992,0.0,ps1
fake_00475.pgm,0,1,0,0,0,0,0.908992,0.0,ps1
fake_00476.pgm,0,1,0,0,0,0,0.949224,0.0,ps1
fake_00478.pgm,0,0,1,0,1,0,0.679195,0.0,ps2+ice
fake_00479.pgm,0,0,1,0,0,0,0.9233690000000001,0.0,ps2
fake_00480.pgm,0,1,1,1,0,0,0.6815140000000001,0.9274959999999999,ps1+ps2+multi
fake_00481.pgm,0,1,1,1,0,0,0.701508,0.768027,ps1+ps2+multi
fake_00482.pgm,1,0,0,0,0,0,0.0,0.0,blank
fake_00483.pgm,0,1,1,1,0,0,0.871606,0.9216059999999999,ps1+ps2+multi
fake_00484.pgm,0,0,1,0,1,0,0.5132439999999999,0.0,ps2+ice
fake_00485.pgm,0,0,1,0,0,0,0.5132439999999999,0.0,ps2
fake_00486.pgm,0,1,1,1,0,0,0.701867,0.5191680000000001,ps1+ps2+multi
fake_00487.pgm,0,1,0,0,0,0,0.803171,0.0,ps1
fake_00488.pgm,0,1,1,1,0,0,0.704446,0.810887,ps1+ps2+multi
fake_00489.pgm,0,1,1,1,0,0,0.663798,0.902266,ps1+ps2+multi
fake_00490.pgm,0,1,0,0,1,0,0.670042,0.0,ps1+ice
fake_00491.pgm,0,0,1,0,0,0,0.900543,0.0,ps2
fake_00492.pgm,0,1,0,1,0,0,0.817674,0.8025329999999999,ps1+multi
fake_00493.pgm,0,0,1,0,1,0,0.923277,0.0,ps2+ice
fake_00494.pgm,0,0,1,1,0,0,0.507793,0.573639,ps2+multi
fake_00495.pgm,0,1,1,1,0,0,0.8723190000000001,0.586724,ps1+ps2+multi
fake_00496.pgm,0,1,0,0,0,0,0.762936,0.0,ps1
fake_00498.pgm,0,0,1,0,0,0,0.5163939999999999,0.0,ps2
fake_00499.pgm,1,0,0,0,0,0,0.0,0.0,blank
fake_00500.pgm,0,1,0,0,0,0,0.9273879999999999,0.0,ps1
fake_00501.pgm,0,0,1,0,0,0,0.593029,0.0,ps2
fake_00502.pgm,0,0,1,0,0,0,0.593029,0.0,ps2
fake_00503.pgm,0,0,1,0,0,0,0.593029,0.0,ps2
fake_00504.pgm,0,0,1,1,1,0,0.883393,0.550963,ps2+multi+ice
fake_00505.pgm,0,0,1,1,0,0,0.9326209999999999,0.73644,ps2+multi
fake_00506.pgm,0,1,1,1,0,0,0.771224,0.792647,ps1+ps2+multi
fake_00507.pgm,0,0,1,1,0,0,0.750505,0.924898,ps2+multi
fake_00508.pgm,0,0,1,0,0,0,0.924898,0.0,ps2
fake_00509.pgm,0,1,0,1,0,0,0.751921,0.871733,ps1+multi
fake_00510.pgm,0,1,0,0,0,0,0.5318390000000001,0.0,ps1
fake_00511.pgm,0,0,1,0,0,0,0.792133,0.0,ps2
fake_00512.pgm,0,1,1,1,0,0,0.911515,0.7517550000000001,ps1+ps2+multi
fake_00513.pgm,0,0,1,0,0,0,0.89949,0.0,ps2
fake_00515.pgm,0,0,1,0,0,0,0.756302,0.0,ps2
fake_00517.pgm,0,1,1,1,0,0,0.813932,0.583775,ps1+ps2+multi
fake_00518.pgm,0,1,0,0,0,0,0.706885,0.0,ps1
fake_00519.pgm,0,0,1,0,0,0,0.65082,0.0,ps2
fake_00520.pgm,0,0,1,1,0,0,0.8728969999999999,0.8540399999999999,ps2+multi
fake_00521.pgm,0,1,1,1,0,0,0.740438,0.619189,ps1+ps2+multi
fake_00522.pgm,0,0,1,0,0,0,0.7988850000000001,0.0,ps2
fake_00523.pgm,0,1,0,0,0,0,0.775261,0.0,ps1
fake_00524.pgm,0,1,0,0,0,0,0.81489,0.0,ps1
fake_00525.pgm,0,1,0,0,0,0,0.593441,0.0,ps1
fake_00526.pgm,0,1,0,0,0,0,0.593441,0.0,ps1
fake_00528.pgm,0,1,0,0,0,0,0.751753,0.0,ps1
fake_00529.pgm,0,0,1,1,0,0,0.905214,0.667045,ps2+multi
fake_00530.pgm,0,0,1,0,0,0,0.782385,0.0,ps2
fake_00531.pgm,0,1,1,1,0,0,0.9192290000000001,0.9199,ps1+ps2+multi
fake_00532.pgm,0,1,0,0,0,0,0.8006850000000001,0.0,ps1
fake_00533.pgm,0,1,0,0,0,0,0.8006850000000001,0.0,ps1
fake_00534.pgm,0,0,1,0,0,0,0.708878,0.0,ps2
fake_00535.pgm,0,0,1,1,0,0,0.587427,0.630137,ps2+multi
fake_00536.pgm,0,0,1,0,0,0,0.630137,0.0,ps2
fake_00537.pgm,0,0,1,0,1,0,0.630137,0.0,ps2+ice
fake_00538.pgm,0,1,0,0,0,0,0.518917,0.0,ps1
fake_00539.pgm,0,0,1,0,0,0,0.686542,0.0,ps2
fake_00540.pgm,0,1,1,1,0,0,0.5105310000000001,0.8479780000000001,ps1+ps2+multi
fake_00541.pgm,0,1,0,0,0,0,0.68723,0.0,ps1
fake_00542.pgm,0,1,0,1,0,0,0.706771,0.581755,ps1+multi
fake_00543.pgm,0,1,0,0,0,0,0.599476,0.0,ps1
fake_00544.pgm,0,1,1,1,0,0,0.586543,0.725202,ps1+ps2+multi
fake_00545.pgm,0,0,1,1,0,0,0.946918,0.742722,ps2+multi
fake_00547.pgm,0,0,1,0,0,0,0.725476,0.0,ps2
fake_00549.pgm,0,0,1,0,0,0,0.540281,0.0,ps2
fake_00550.pgm,0,0,1,0,0,0,0.8880030000000001,0.0,ps2
fake_00551.pgm,0,1,0,1,0,0,0.58839,0.515886,ps1+multi
fake_00552.pgm,0,1,0,0,0,0,0.553618,0.0,ps1
fake_00553.pgm,0,1,0,1,0,0,0.609937,0.790609,ps1+multi
fake_00554.pgm,0,0,1,0,0,0,0.529972,0.0,ps2
fake_00555.pgm,0,0,1,0,0,0,0.888344,0.0,ps2
fake_00556.pgm,0,1,0,0,0,0,0.7411449999999999,0.0,ps1
fake_00557.pgm,0,0,1,0,1,0,0.8250799999999999,0.0,ps2+ice
fake_00558.pgm,0,0,1,0,1,0,0.620637,0.0,ps2+ice
fake_00559.pgm,0,1,0,0,0,0,0.64018,0.0,ps1
fake_00560.pgm,0,0,1,0,0,0,0.797094,0.0,ps2
fake_00561.pgm,0,0,1,0,0,0,0.930269,0.0,ps2
fake_00563.pgm,0,1,1,1,0,0,0.665042,0.566346,ps1+ps2+multi
fake_00564.pgm,0,1,0,0,0,0,0.6056239999999999,0.0,ps1
fake_00566.pgm,0,1,1,1,0,0,0.6073069999999999,0.883657,ps1+ps2+multi
fake_00567.pgm,0,1,1,1,0,0,0.5988060000000001,0.699829,ps1+ps2+multi
fake_00568.pgm,0,0,1,1,0,0,0.7341449999999999,0.7770060000000001,ps2+multi
fake_00569.pgm,0,1,0,0,0,0,0.872417,0.0,ps1
fake_00570.pgm,0,1,1,1,0,0,0.8363139999999999,0.5849260000000001,ps1+ps2+multi
fake_00571.pgm,0,0,1,0,0,0,0.5849260000000001,0.0,ps2
fake_00572.pgm,0,0,1,1,0,0,0.752087,0.5082180000000001,ps2+multi
fake_00573.pgm,0,1,1,1,0,0,0.9119809999999999,0.737002,ps1+ps2+multi
fake_00574.pgm,0,0,1,0,0,0,0.5547479999999999,0.0,ps2
fake_00575.pgm,0,1,1,1,0,0,0.8694360000000001,0.691072,ps1+ps2+multi
fake_00576.pgm,0,0,1,0,0,0,0.657697,0.0,ps2
fake_00577.pgm,0,1,1,1,0,0,0.830277,0.87977,ps1+ps2+multi
fake_00578.pgm,0,1,1,1,0,0,0.8996360000000001,0.644664,ps1+ps2+multi
fake_00579.pgm,0,1,0,0,0,0,0.6957479999999999,0.0,ps1
fake_00580.pgm,0,1,1,1,0,0,0.619683,0.940269,ps1+ps2+multi
fake_00581.pgm,0,0,1,0,0,0,0.803666,0.0,ps2
fake_00582.pgm,0,1,1,1,0,0,0.605772,0.542432,ps1+ps2+multi
fake_00583.pgm,0,1,0,1,0,0,0.9065639999999999,0.80224,ps1+multi
fake_00585.pgm,0,1,0,0,0,0,0.572605,0.0,ps1
fake_00586.pgm,0,0,1,0,0,0,0.718121,0.0,ps2
fake_00587.pgm,0,1,0,0,0,0,0.599022,0.0,ps1
fake_00588.pgm,0,1,1,1,0,0,0.898385,0.8506459999999999,ps1+ps2+multi
fake_00589.pgm,0,1,0,0,0,0,0.841382,0.0,ps1
fake_00590.pgm,0,0,1,0,0,0,0.520113,0.0,ps2
fake_00591.pgm,0,0,1,0,0,0,0.8224950000000001,0.0,ps2
fake_00592.pgm,0,1,0,0,0,0,0.6509119999999999,0.0,ps1
fake_00593.pgm,0,1,1,1,0,0,0.9142469999999999,0.717962,ps1+ps2+multi
fake_00594.pgm,0,0,1,0,0,0,0.804976,0.0,ps2
fake_00595.pgm,0,1,1,1,1,0,0.8833840000000001,0.518845,ps1+ps2+multi+ice
fake_00596.pgm,0,1,1,1,0,0,0.691875,0.634279,ps1+ps2+multi
fake_00597.pgm,0,1,0,0,0,0,0.655738,0.0,ps1
fake_00598.pgm,0,1,0,0,0,0,0.9097780000000001,0.0,ps1
fake_00599.pgm,0,0,1,0,0,0,0.900501,0.0,ps2
fake_00600.pgm,0,1,0,0,0,0,0.718609,0.0,ps1
fake_00601.pgm,0,1,1,1,0,0,0.605003,0.808094,ps1+ps2+multi
fake_00603.pgm,0,1,0,0,0,0,0.537198,0.0,ps1
fake_00604.pgm,0,1,0,0,0,0,0.517356,0.0,ps1
fake_00605.pgm,0,0,1,0,0,0,0.6431720000000001,0.0,ps2
fake_00606.pgm,0,1,0,0,0,0,0.8610120000000001,0.0,ps1
fake_00607.pgm,0,1,0,0,0,0,0.8221379999999999,0.0,ps1
fake_00608.pgm,0,1,1,1,0,0,0.794412,0.687145,ps1+ps2+multi
fake_00609.pgm,0,1,1,1,0,0,0.8373389999999999,0.9183790000000001,ps1+ps2+multi
fake_00610.pgm,0,1,1,1,0,0,0.629548,0.705191,ps1+ps2+multi
fake_00611.pgm,0,1,1,1,1,0,0.8507100000000001,0.881885,ps1+ps2+multi+ice
fake_00612.pgm,0,1,0,0,0,0,0.8404229999999999,0.0,ps1
fake_00613.pgm,0,1,0,0,0,0,0.901175,0.0,ps1
fake_00614.pgm,0,1,0,0,0,0,0.813312,0.0,ps1
fake_00615.pgm,0,0,1,0,0,0,0.904193,0.0,ps2
fake_00616.pgm,0,1,0,0,0,0,0.879315,0.0,ps1
fake_00617.pgm,0,1,0,0,0,0,0.879315,0.0,ps1
fake_00618.pgm,0,0,1,0,0,0,0.625581,0.0,ps2
fake_00619.pgm,0,0,1,0,0,0,0.799732,0.0,ps2
fake_00620.pgm,0,0,1,0,0,0,0.90248,0.0,ps2
fake_00621.pgm,0,0,1,0,1,0,0.71745,0.0,ps2+ice
fake_00622.pgm,0,1,0,0,0,0,0.54613,0.0,ps1
fake_00623.pgm,0,0,1,0,0,0,0.8832969999999999,0.0,ps2
fake_00624.pgm,0,0,1,0,0,0,0.5100020000000001,0.0,ps2
fake_00625.pgm,0,1,1,1,0,0,0.55094,0.768878,ps1+ps2+multi
fake_00626.pgm,0,1,1,1,0,0,0.8667,0.868973,ps1+ps2+multi
fake_00627.pgm,0,1,0,0,1,0,0.65669,0.0,ps1+ice
fake_00628.pgm,0,1,1,1,0,0,0.890114,0.872642,ps1+ps2+multi
fake_00630.pgm,0,1,0,0,0,0,0.8407129999999999,0.0,ps1
fake_00631.pgm,0,0,1,0,0,0,0.818488,0.0,ps2
fake_00632.pgm,0,1,0,0,0,0,0.682449,0.0,ps1
fake_00633.pgm,0,1,0,0,1,0,0.504735,0.0,ps1+ice
fake_00634.pgm,0,0,1,0,0,0,0.784972,0.0,ps2
fake_00635.pgm,0,0,1,0,0,0,0.537693,0.0,ps2
fake_00636.pgm,0,1,0,0,0,0,0.501419,0.0,ps1
fake_00637.pgm,0,1,0,0,1,0,0.809664,0.0,ps1+ice
fake_00638.pgm,0,1,1,1,0,0,0.763506,0.715411,ps1+ps2+multi
fake_00639.pgm,0,1,0,0,0,0,0.556987,0.0,ps1
fake_00640.pgm,0,0,1,0,0,0,0.912166,0.0,ps2
fake_00641.pgm,0,1,0,0,0,0,0.695492,0.0,ps1
fake_00642.pgm,0,1,0,1,0,0,0.73701,0.922905,ps1+multi
fake_00643.pgm,0,0,1,1,0,0,0.5613060000000001,0.5779310000000001,ps2+multi
fake_00644.pgm,0,0,1,0,0,0,0.614453,0.0,ps2
fake_00645.pgm,0,0,1,1,0,0,0.7126060000000001,0.788528,ps2+multi
fake_00646.pgm,0,0,1,0,0,0,0.788528,0.0,ps2
fake_00648.pgm,0,0,1,0,1,0,0.945891,0.0,ps2+ice
fake_00649.pgm,0,1,0,1,0,0,0.9054719999999999,0.8522360000000001,ps1+multi
fake_00650.pgm,0,1,1,1,0,0,0.719626,0.583043,ps1+ps2+multi
fake_00651.pgm,0,1,0,0,0,0,0.583043,0.0,ps1
fake_00652.pgm,0,1,0,0,0,0,0.583043,0.0,ps1
fake_00653.pgm,0,1,0,1,0,0,0.879287,0.854351,ps1+multi
fake_00654.pgm,0,1,0,0,0,0,0.625872,0.0,ps1
fake_00655.pgm,0,1,1,1,0,0,0.598503,0.6389060000000001,ps1+ps2+multi
fake_00656.pgm,0,1,0,1,0,0,0.779994,0.72824,ps1+multi
fake_00657.pgm,0,1,0,0,0,0,0.72824,0.0,ps1
fake_00658.pgm,0,0,1,0,1,0,0.685345,0.0,ps2+ice
fake_00659.pgm,0,1,1,0,0,0,0.883285,0.0,ps1+ps2
fake_00660.pgm,0,0,1,1,0,0,0.6552359999999999,0.737581,ps2+multi
fake_00661.pgm,0,1,0,0,0,0,0.535895,0.0,ps1
fake_00662.pgm,0,0,1,1,0,0,0.8306370000000001,0.581101,ps2+multi
fake_00663.pgm,0,1,0,0,0,0,0.827156,0.0,ps1
fake_00664.pgm,0,0,1,0,1,0,0.772259,0.0,ps2+ice
fake_00665.pgm,0,0,1,0,1,0,0.8049430000000001,0.0,ps2+ice
fake_00666.pgm,0,1,1,1,0,0,0.577799,0.501368,ps1+ps2+multi
fake_00667.pgm,0,1,0,0,0,0,0.745513,0.0,ps1
fake_00668.pgm,0,1,0,0,0,0,0.745513,0.0,ps1
fake_00669.pgm,0,1,1,1,0,0,0.793113,0.739685,ps1+ps2+multi
fake_00670.pgm,0,0,1,1,0,0,0.531625,0.797832,ps2+multi
fake_00671.pgm,0,1,0,0,0,0,0.724917,0.0,ps1
fake_00672.pgm,0,1,1,1,0,0,0.8301850000000001,0.768158,ps1+ps2+multi
fake_00673.pgm,0,0,1,0,0,0,0.681373,0.0,ps2
fake_00674.pgm,0,1,1,1,1,0,0.717965,0.8812770000000001,ps1+ps2+multi+ice
fake_00675.pgm,0,1,1,1,0,0,0.539304,0.8578129999999999,ps1+ps2+multi
fake_00677.pgm,0,1,0,1,0,0,0.70182,0.702337,ps1+multi
fake_00678.pgm,0,1,0,0,0,0,0.672319,0.0,ps1
fake_00679.pgm,0,1,0,0,1,0,0.733025,0.0,ps1+ice
fake_00681.pgm,0,1,0,0,1,0,0.93606,0.0,ps1+ice
fake_00682.pgm,0,1,1,1,0,0,0.662783,0.855401,ps1+ps2+multi
fake_00683.pgm,0,0,1,0,0,0,0.855401,0.0,ps2
fake_00684.pgm,0,1,0,0,1,0,0.554127,0.0,ps1+ice
fake_00685.pgm,0,0,1,0,0,0,0.851369,0.0,ps2
fake_00686.pgm,0,0,1,0,0,0,0.851369,0.0,ps2
fake_00688.pgm,0,1,0,0,0,0,0.656736,0.0,ps1
fake_00689.pgm,0,1,1,1,0,0,0.507998,0.536683,ps1+ps2+multi
fake_00691.pgm,0,0,1,0,0,0,0.8590479999999999,0.0,ps2
fake_00692.pgm,0,0,1,0,0,0,0.8590479999999999,0.0,ps2
fake_00693.pgm,0,0,1,0,0,0,0.7760560000000001,0.0,ps2
fake_00695.pgm,0,0,1,0,0,0,0.696403,0.0,ps2
fake_00697.pgm,0,1,0,0,1,0,0.849907,0.0,ps1+ice
fake_00698.pgm,0,1,1,1,0,0,0.745174,0.571734,ps1+ps2+multi
fake_00699.pgm,0,0,1,1,0,0,0.7320989999999999,0.565862,ps2+multi
fake_00700.pgm,0,0,1,0,1,0,0.592437,0.0,ps2+ice
fake_00701.pgm,0,0,1,1,1,0,0.84591,0.534633,ps2+multi+ice
fake_00702.pgm,0,1,1,1,0,0,0.934517,0.937053,ps1+ps2+multi
fake_00703.pgm,0,1,1,0,0,0,0.6633100000000001,0.0,ps1+ps2
fake_00704.pgm,0,0,1,0,0,0,0.8056260000000001,0.0,ps2
fake_00705.pgm,0,0,1,1,0,0,0.760252,0.698807,ps2+multi
fake_00706.pgm,0,1,0,0,0,0,0.575375,0.0,ps1
fake_00707.pgm,0,1,0,1,0,0,0.9056879999999999,0.804563,ps1+multi
fake_00708.pgm,0,1,0,0,0,0,0.804563,0.0,ps1
fake_00709.pgm,0,0,1,1,0,0,0.777146,0.606108,ps2+multi
fake_00710.pgm,0,1,1,1,1,0,0.676686,0.631962,ps1+ps2+multi+ice
fake_00711.pgm,0,1,0,0,0,0,0.631962,0.0,ps1
fake_00712.pgm,0,0,1,0,0,0,0.5455979999999999,0.0,ps2
fake_00713.pgm,0,1,0,0,0,0,0.820217,0.0,ps1
fake_00714.pgm,0,1,1,1,0,0,0.634474,0.663875,ps1+ps2+multi
fake_00715.pgm,0,0,1,1,0,0,0.663641,0.814388,ps2+multi
fake_00716.pgm,0,1,0,0,0,0,0.7611060000000001,0.0,ps1
fake_00717.pgm,0,0,1,0,0,0,0.571199,0.0,ps2
fake_00718.pgm,0,1,1,1,0,0,0.5079140000000001,0.941205,ps1+ps2+multi
fake_00720.pgm,0,1,1,1,0,0,0.9242790000000001,0.720097,ps1+ps2+multi
fake_00721.pgm,0,1,0,0,1,0,0.720097,0.0,ps1+ice
fake_00722.pgm,0,1,1,1,0,0,0.907974,0.5736399999999999,ps1+ps2+multi
fake_00723.pgm,0,0,1,0,0,0,0.672415,0.0,ps2
fake_00724.pgm,0,0,1,0,0,0,0.805038,0.0,ps2
fake_00725.pgm,0,1,1,1,0,0,0.572832,0.826893,ps1+ps2+multi
fake_00726.pgm,0,1,1,1,0,0,0.751494,0.575442,ps1+ps2+multi
fake_00727.pgm,0,0,1,0,1,0,0.824274,0.0,ps2+ice
fake_00729.pgm,0,0,1,0,0,0,0.6374920000000001,0.0,ps2
fake_00730.pgm,0,1,0,1,0,0,0.772007,0.845141,ps1+multi
fake_00731.pgm,0,1,1,1,0,0,0.722012,0.772864,ps1+ps2+multi
fake_00732.pgm,0,1,1,1,1,0,0.626742,0.620771,ps1+ps2+multi+ice
fake_00733.pgm,0,0,1,0,0,0,0.813496,0.0,ps2
fake_00734.pgm,0,1,0,0,0,0,0.673946,0.0,ps1
fake_00736.pgm,0,0,1,0,0,0,0.936758,0.0,ps2
fake_00737.pgm,0,0,1,0,1,0,0.7756649999999999,0.0,ps2+ice
fake_00739.pgm,0,1,0,0,0,0,0.809971,0.0,ps1
fake_00742.pgm,0,0,1,0,0,0,0.6201479999999999,0.0,ps2
fake_00743.pgm,0,1,0,0,0,0,0.9432,0.0,ps1
fake_00744.pgm,0,1,0,0,1,0,0.754209,0.0,ps1+ice
fake_00745.pgm,0,1,1,1,0,0,0.7126899999999999,0.776197,ps1+ps2+multi
fake_00746.pgm,0,1,0,1,1,0,0.910314,0.9102899999999999,ps1+multi+ice
fake_00747.pgm,0,0,1,0,0,0,0.540451,0.0,ps2
fake_00748.pgm,0,0,1,1,0,0,0.9174559999999999,0.689824,ps2+multi
fake_00749.pgm,0,0,1,0,0,0,0.689824,0.0,ps2
fake_00750.pgm,0,0,1,0,0,0,0.689824,0.0,ps2
fake_00751.pgm,0,1,1,1,0,0,0.8259920000000001,0.8309840000000001,ps1+ps2+multi
fake_00752.pgm,0,1,0,0,1,0,0.773051,0.0,ps1+ice
fake_00754.pgm,0,0,1,1,0,0,0.759908,0.690772,ps2+multi
fake_00755.pgm,0,0,1,0,0,0,0.819321,0.0,ps2
fake_00756.pgm,0,1,0,0,0,0,0.8715510000000001,0.0,ps1
fake_00757.pgm,0,1,1,0,0,0,0.7093619999999999,0.6493140000000001,ps1+ps2
fake_00758.pgm,0,0,1,0,0,0,0.54092,0.0,ps2
fake_00759.pgm,0,1,0,0,0,0,0.51849,0.0,ps1
